iso3,workbook,variable,source_id,source_name,source_url,landing_url,years,n_obs,kind,url_id,folder
TWN,FILE1,irregular,S11,Taiwan Legislative Yuan report citing National Immigration Agency data (2019),https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=33342&pid=184411,https://www.ly.gov.tw/,2012-2018,7,document,539a03cf36,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TWN_Taiwan
TWN,FILE1,irregular,S12,Taiwan Legislative Yuan report citing National Immigration Agency data (2021),https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=45128&pid=211927,https://www.ly.gov.tw/,2019-2021,3,document,40806cb930,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TWN_Taiwan
USA,FILE1,irregular,S4,"Pew Research Center, Immigrants in America: Key Charts and Facts (2020)",https://www.pewresearch.org/hispanic/2020/08/20/facts-on-u-s-immigrants/,https://www.pewresearch.org/hispanic/2020/08/20/facts-on-u-s-immigrants/,2010-2017,8,document,4dd896a92e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\USA_United_States
USA,FILE1,irregular,S5,"Pew Research Center, What we know about unauthorized immigrants living in the U.S. (2024)",https://www.pewresearch.org/short-reads/2024/07/22/what-we-know-about-unauthorized-immigrants-living-in-the-us/,https://www.pewresearch.org/short-reads/2024/07/22/what-we-know-about-unauthorized-immigrants-living-in-the-us/,2021-2022,2,document,4b5c514e18,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\USA_United_States
AUS,FILE2,foreign_born,,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",,2010-2022,13,bulk_api,41297445cd,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\AUS_Australia
AUS,FILE2,irregular_proxy_overstayers,,"ANU Press, A Long Way to Go, Chapter 2, Table 2.3 Estimated size of irregular migrant populations by region/country",https://press-files.anu.edu.au/downloads/press/n4016/html/ch02.xhtml,,2010-2011,2,document,6b569b4ed3,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\AUS_Australia
AUS,FILE2,irregular_proxy_overstayers,,"Australian Department of Immigration and Border Protection, Senate Legal and Constitutional Affairs Committee, Budget Estimates Question on Notice BE17171",https://www.aph.gov.au/~/media/Committees/legcon_ctte/estimates/bud_1718/DIBP/QoNs/BE17171.pdf,,2016-2016,1,document,f49a534fbe,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\AUS_Australia
AUS,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\AUS_Australia
AUT,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,0286c81533,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\AUT_Austria
AUT,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,bc1e305efe,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\AUT_Austria
AUT,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\AUT_Austria
AUT,FILE2,irregular_stock,,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off",https://www.pewresearch.org/global/2019/11/13/europes-unauthorized-immigrant-population-peaks-in-2016-then-levels-off/,,2017-2017,1,document,dccd321871,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\AUT_Austria
AUT,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\AUT_Austria
BEL,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=BE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,969c90d380,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\BEL_Belgium
BEL,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=BE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,56b27a05d7,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\BEL_Belgium
BEL,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\BEL_Belgium
BEL,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\BEL_Belgium
BGR,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=BG&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2011-2022,12,bulk_api,ad463cdc9b,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\BGR_Bulgaria
BGR,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=BG&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,0d4796cfed,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\BGR_Bulgaria
BGR,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\BGR_Bulgaria
BGR,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\BGR_Bulgaria
CHE,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=CH&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2011-2022,12,bulk_api,2da322bba5,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHE_Switzerland
CHE,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=CH&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,db2b14bcbd,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHE_Switzerland
CHE,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHE_Switzerland
CHE,FILE2,irregular_stock,,"Morlok, Oswald, Meier, Efionayi-Mader, Ruedin, Bader, Wanner (2015), Sans-Papiers in der Schweiz 2015, State Secretariat for Migration (SEM)",https://www.sem.admin.ch/dam/sem/de/data/internationales/illegale-migration/sans_papiers/ber-sanspapiers-2015-d.pdf,,2015-2015,1,document,3c2805df69,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHE_Switzerland
CHE,FILE2,irregular_stock,,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off",https://www.pewresearch.org/global/2019/11/13/europes-unauthorized-immigrant-population-peaks-in-2016-then-levels-off/,,2017-2017,1,document,dccd321871,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHE_Switzerland
CHE,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHE_Switzerland
CHL,FILE2,foreign_born,,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/CHL.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",,2010-2022,11,bulk_api,6b15637e3d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHL_Chile
CHL,FILE2,foreign_nationals,,"OECD International Migration Database (stocks of foreign population, measure B15)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/CHL.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",,2017-2022,6,bulk_api,243d0342d0,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHL_Chile
CHL,FILE2,irregular_stock,,"Instituto Nacional de Estadisticas (INE) and Servicio Nacional de Migraciones (SERMIG), Estimacion de Personas Extranjeras Residentes Habituales en Chile 2023 - Sintesis (2022 methodology series)",https://www.ine.gob.cl/docs/default-source/demografia-y-migracion/publicaciones-y-anuarios/migraci%C3%B3n-internacional/estimaci%C3%B3n-poblaci%C3%B3n-extranjera-en-chile-2018/sintesis-epe2023.pdf?sfvrsn=cc51129c_10,,2018-2022,5,document,f8f04e39ba,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHL_Chile
CHL,FILE2,irregular_stock,,"Instituto Nacional de Estadisticas (INE) and Servicio Nacional de Migraciones (SERMIG), Estimacion de Personas Extranjeras Residentes Habituales en Chile 2023 - Sintesis (2023 revised methodology)",https://www.ine.gob.cl/docs/default-source/demografia-y-migracion/publicaciones-y-anuarios/migraci%C3%B3n-internacional/estimaci%C3%B3n-poblaci%C3%B3n-extranjera-en-chile-2018/sintesis-epe2023.pdf?sfvrsn=cc51129c_10,,2018-2020,3,document,f8f04e39ba,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHL_Chile
CHL,FILE2,irregular_stock,,"Instituto Nacional de Estadisticas (INE) de Chile, press release 29 December 2023",https://www.ine.gob.cl/sala-de-prensa/prensa/general/noticia/2023/12/29/poblaci%C3%B3n-extranjera-residente-en-chile-super%C3%B3-los-1-6-millones-de-personas-en-2022-con-un-6-6-de-ellas-en-situaci%C3%B3n-irregular,,2022-2022,1,document,84522ec4c7,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHL_Chile
CHL,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHL_Chile
CHN,FILE2,foreign_born,,UN DESA International Migrant Stock (World Bank indicator SM.POP.TOTL),https://api.worldbank.org/v2/country/CHN;IND;PHL;RUS;ZAF;SUR;THA/indicator/SM.POP.TOTL?format=json&date=2010:2022&per_page=200,,2010-2020,3,bulk_api,fbceea7b8f,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHN_China
CHN,FILE2,foreign_nationals,,National Bureau of Statistics of China - 2010 Population Census (Sixth National Population Census),https://www.stats.gov.cn/english/NewsEvents/201104/t20110429_26451.html,,2010-2010,1,document,06858e32fc,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHN_China
CHN,FILE2,foreign_nationals,,National Bureau of Statistics of China - Communique of the Seventh National Population Census (No. 8),https://www.stats.gov.cn/english/PressRelease/202105/t20210510_1817193.html,,2020-2020,1,document,0bdd1c303b,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHN_China
CHN,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CHN_China
CZE,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=CZ&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,b2aa6b1754,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CZE_Czech_Republic
CZE,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=CZ&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,3cc5224854,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CZE_Czech_Republic
CZE,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CZE_Czech_Republic
CZE,FILE2,irregular_stock,,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off",https://www.pewresearch.org/global/2019/11/13/europes-unauthorized-immigrant-population-peaks-in-2016-then-levels-off/,,2017-2017,1,document,dccd321871,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CZE_Czech_Republic
CZE,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\CZE_Czech_Republic
DEU,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,e39f98852c,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\DEU_Germany
DEU,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,6b16240d5a,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\DEU_Germany
DEU,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\DEU_Germany
DEU,FILE2,irregular_stock,,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off",https://www.pewresearch.org/global/2019/11/13/europes-unauthorized-immigrant-population-peaks-in-2016-then-levels-off/,,2014-2017,4,document,dccd321871,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\DEU_Germany
DEU,FILE2,irregular_stock,,"Vogel, Dita (2015), Update report Germany: Estimated number of irregular foreign residents in Germany (Database on Irregular Migration), cited in bpb country profile",https://www.bpb.de/themen/migration-integration/regionalprofile/deutschland/256275/irregulaere-migration-in-deutschland/,,2014-2014,1,document,f2d4f3db84,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\DEU_Germany
DEU,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\DEU_Germany
DNK,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,3e3239ec98,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\DNK_Denmark
DNK,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,b463e2e952,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\DNK_Denmark
DNK,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\DNK_Denmark
DNK,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\DNK_Denmark
ESP,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=ES&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,85b8229ad9,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\ESP_Spain
ESP,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=ES&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,1c2994a76a,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\ESP_Spain
ESP,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\ESP_Spain
ESP,FILE2,irregular_stock,,"Funcas (2024), Estimacion de la poblacion en situacion irregular en Espana, Cuadro 1, Estimacion 1",https://www.funcas.es/wp-content/uploads/2024/05/2405-NCS.pdf,,2018-2022,5,document,6fb352cb1d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\ESP_Spain
ESP,FILE2,irregular_stock,,"Funcas (2024), Estimacion de la poblacion en situacion irregular en Espana, Cuadro 1, Estimacion 2",https://www.funcas.es/wp-content/uploads/2024/05/2405-NCS.pdf,,2017-2022,6,document,6fb352cb1d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\ESP_Spain
ESP,FILE2,irregular_stock,,"Fundacion porCausa (2020), Una fotografia de la inmigracion irregular en Espana",https://porcausa.org/wp-content/uploads/2020/07/RetratodelairregularidadporCausa.pdf,,2019-2019,1,document,b293f77eed,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\ESP_Spain
ESP,FILE2,irregular_stock,,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off",https://www.pewresearch.org/global/2019/11/13/europes-unauthorized-immigrant-population-peaks-in-2016-then-levels-off/,,2017-2017,1,document,dccd321871,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\ESP_Spain
ESP,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\ESP_Spain
FIN,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=FI&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,c64c796bc6,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\FIN_Finland
FIN,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=FI&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,97de2f0b62,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\FIN_Finland
FIN,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\FIN_Finland
FIN,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\FIN_Finland
FRA,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=FR&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,99e4ad4222,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\FRA_France
FRA,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=FR&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,d7e5c7950f,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\FRA_France
FRA,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\FRA_France
FRA,FILE2,irregular_stock,,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off",https://www.pewresearch.org/global/2019/11/13/europes-unauthorized-immigrant-population-peaks-in-2016-then-levels-off/,,2014-2017,4,document,dccd321871,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\FRA_France
