url,http,bytes,status,disposition,error
https://www.gov.il/BlobFolder/generalpage/foreign_workers_stats/he/zarim_2022_q1.pdf,403,0,KNOWN,blocked; PDF recovered and archived,HTTP 403
https://www.homeaffairs.gov.au/reports-and-pubs/Annualreports/dibp-annual-report-2015-16.pdf,200,400000,OK,,
https://www.homeaffairs.gov.au/research-and-stats/files/trends-in-migration-2010-11.pdf,200,400000,OK,,
https://www.ine.gob.cl/docs/default-source/demografia-y-migracion/publicaciones-y-anuarios/migraci%C3%B3n-internacional/estimaci%C3%B3n-poblaci%C3%B3n-extranjera-en-chile-2018/sintesis-epe2023.pdf?sfvrsn=cc51129c_10,200,400000,OK,,
https://www.ine.gob.cl/sala-de-prensa/prensa/general/noticia/2023/12/29/poblaci%C3%B3n-extranjera-residente-en-chile-super%C3%B3-los-1-6-millones-de-personas-en-2022-con-un-6-6-de-ellas-en-situaci%C3%B3n-irregular,200,103171,OK,,
https://www.ismu.org/comunicato-stampa-xxv-rapporto-ismu/,403,0,KNOWN,blocked; substituted by ISMU official series,HTTP 403
https://www.ismu.org/xxvii-rapporto-sulle-migrazioni-2021-comunicato-stampa-11-2-2022/,403,0,KNOWN,blocked; substituted by ISMU official series,HTTP 403
https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=33342&pid=184411,200,131827,OK,,
https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=33580&pid=188916,200,144817,OK,,
https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=45128&pid=211927,200,109177,OK,,
https://www.migrationpolicy.org/commentary/diverse-flows-drive-increase-us-unauthorized-immigrant-population,200,109232,OK,blocked; rendered from archived HTML,
https://www.migrationpolicy.org/sites/default/files/publications/mpi-unauthorized-immigrants-stablenumbers-changingorigins_final.pdf,200,400000,OK,,
https://www.moj.go.jp/isa/content/001344148.pdf,200,400000,OK,,
https://www.moj.go.jp/isa/content/001344904.pdf,200,129563,OK,,
https://www.moj.go.jp/isa/content/001385114.pdf,200,400000,OK,,
https://www.moj.go.jp/isa/content/001459199.pdf,200,400000,OK,,
https://www.moj.go.jp/isa/content/930003133.pdf,200,400000,OK,,
https://www.moj.go.jp/isa/publications/press/13_00003.html,200,32698,OK,,
https://www.moj.go.jp/isa/publications/press/13_00013.html,200,24162,OK,,
https://www.moj.go.kr/moj/2415/subview.do,200,264197,OK,,
https://www.neodemos.info/2018/07/27/irregolari-sanatorie-e-rimpatri/,200,129358,OK,,
https://www.nisshinkyo.org/news/pdf/G-26-2.pdf,404,0,KNOWN,"link rot; redundant mirror, primary ISA source archived",HTTP 404
https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/internationalmigration/bulletins/ukpopulationbycountryofbirthandnationality/yearendingjune2020,200,90593,OK,,
https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/internationalmigration/bulletins/ukpopulationbycountryofbirthandnationality/yearendingjune2021,200,92069,OK,,
https://www.pewresearch.org/global/2019/11/13/eu-unauthorized-immigrants-appendix-e-updated-unauthorized-immigrant-population-estimates-for-europe-and-the-united-kingdom-2014-2017/,200,400000,OK,,
https://www.pewresearch.org/global/2019/11/13/europes-unauthorized-immigrant-population-peaks-in-2016-then-levels-off/,200,400000,OK,,
https://www.pewresearch.org/hispanic/2020/08/20/facts-on-u-s-immigrants/,200,400000,OK,,
https://www.pewresearch.org/race-and-ethnicity/2011/02/01/unauthorized-immigrant-population-brnational-and-state-trends-2010/,200,400000,OK,,
https://www.pewresearch.org/race-and-ethnicity/feature/unauthorized-trends/,200,380018,OK,,
https://www.pewresearch.org/short-reads/2024/07/22/what-we-know-about-unauthorized-immigrants-living-in-the-us/,200,400000,OK,,
https://www.pewresearch.org/short-reads/2025/08/22/qa-how-pew-research-center-estimates-the-number-of-unauthorized-immigrants-living-in-the-us/,200,400000,OK,,
https://www.sem.admin.ch/dam/sem/de/data/internationales/illegale-migration/sans_papiers/ber-sanspapiers-2015-d.pdf,404,0,KNOWN,"link rot; corroborated by SRF report, archived",HTTP 404
https://www.stats.gov.cn/english/NewsEvents/201104/t20110429_26451.html,200,19101,OK,,
https://www.stats.gov.cn/english/PressRelease/202105/t20210510_1817193.html,200,18806,OK,,
https://www.sunstar.com.ph/bacolod/nearly-200000-foreigners-living-in-philippines-census,200,400000,OK,,
https://www.themoscowtimes.com/2021/04/16/russia-tells-illegal-migrants-from-post-soviet-countries-to-leave-by-june-15-a73623,200,52526,OK,,
https://www.un.org/development/desa/pd/content/international-migrant-stock,200,42595,OK,,
https://www.un.org/development/desa/pd/sites/www.un.org.development.desa.pd/files/undesa_pd_2024_ims_stock_by_sex_and_destination.xlsx,200,400000,OK,,
https://www.vita.it/rapporto-ismu-calano-gli-sbarcati-ma-sale-la-quota-degli-irregolari/,200,135425,OK,,
https://www.wodc.nl/actueel/nieuws/2020/12/16/nieuwe-schatting-voor-de-periode-medio-2017---medio-2018,200,208065,OK,,
https://www.wodc.nl/actueel/nieuws/2026/03/31/nieuwe-schattingen-beschikbaar-over-het-aantal-vreemdelingen-zonder-verblijfsvergunning,200,233609,OK,,
