workbook,source_key,variable,source_name,source_url,landing_url,citation,n_obs,n_countries,iso3_list,year_min,year_max,url_id,host
FILE2,,irregular_stock,"Instituto Nacional de Estadisticas (INE) and Servicio Nacional de Migraciones (SERMIG), Estimacion de Personas Extranjeras Residentes Habituales en Chile 2023 - Sintesis (2023 revised methodology)",https://www.ine.gob.cl/docs/default-source/demografia-y-migracion/publicaciones-y-anuarios/migraci%C3%B3n-internacional/estimaci%C3%B3n-poblaci%C3%B3n-extranjera-en-chile-2018/sintesis-epe2023.pdf?sfvrsn=cc51129c_10,,,3,1,CHL,2018,2020,f8f04e39,www.ine.gob.cl
FILE2,,irregular_stock,"Israel Population and Immigration Authority (רשות האוכלוסין וההגירה), Foreigners in Israel (נתוני זרים בישראל), Q1 2022",https://www.gov.il/BlobFolder/generalpage/foreign_workers_stats/he/zarim_2022_q1.pdf,,,3,1,ISR,2020,2022,6729072a,www.gov.il
FILE2,,irregular_stock,"Migration Policy Institute (with Jennifer Van Hook, Penn State), Diverse Flows Drive Increase in U.S. Unauthorized Immigrant Population (July 2024)",https://www.migrationpolicy.org/commentary/diverse-flows-drive-increase-us-unauthorized-immigrant-population,,,3,1,USA,2019,2022,a21b7d97,www.migrationpolicy.org
FILE2,,irregular_stock,"Fondazione ISMU, XXII Rapporto sulle migrazioni 2016",https://www.antoniocasella.eu/nume/Ismu_1dic2016.pdf,,,2,1,ITA,2015,2016,a0f7dc3c,www.antoniocasella.eu
FILE2,,irregular_stock,"Fondazione ISMU, XXVII Rapporto sulle migrazioni 2021",https://www.ismu.org/xxvii-rapporto-sulle-migrazioni-2021-comunicato-stampa-11-2-2022/,,,2,1,ITA,2021,2022,979b5ca8,www.ismu.org
FILE2,,irregular_stock,"Migration Policy Institute, Unauthorized Immigrants in the United States: Stable Numbers, Changing Origins",https://www.migrationpolicy.org/sites/default/files/publications/mpi-unauthorized-immigrants-stablenumbers-changingorigins_final.pdf,,,2,1,USA,2011,2018,66eb6dec,www.migrationpolicy.org
FILE2,,irregular_stock,"Pew Research Center, Q&A: How Pew Research Center estimates the number of unauthorized immigrants living in the U.S. (22 August 2025)",https://www.pewresearch.org/short-reads/2025/08/22/qa-how-pew-research-center-estimates-the-number-of-unauthorized-immigrants-living-in-the-us/,,,2,1,USA,2021,2022,5f9277ca,www.pewresearch.org
FILE2,,irregular_stock,"Pew Research Center, What we know about unauthorized immigrants living in the U.S. (July 2024)",https://www.pewresearch.org/short-reads/2024/07/22/what-we-know-about-unauthorized-immigrants-living-in-the-us/,,,2,1,USA,2021,2022,4b5c514e,www.pewresearch.org
FILE2,,irregular_stock,"Center for Migration Studies of New York (Robert Warren), US Undocumented Population Increased to 11.7 Million in July 2023",https://cmsny.org/us-undocumented-population-increased-in-july-2023-warren-090624/,,,1,1,USA,2020,2020,693e3d81,cmsny.org
FILE2,,irregular_stock,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1 (pre-revision entry)",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,,,1,1,USA,2010,2010,61d67a19,ohss.dhs.gov
FILE2,,irregular_stock,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1 (pre-update entry)",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,,,1,1,USA,2015,2015,61d67a19,ohss.dhs.gov
FILE2,,irregular_stock,"Fondazione ISMU estimate, reported in Neodemos",https://www.neodemos.info/2018/07/27/irregolari-sanatorie-e-rimpatri/,,,1,1,ITA,2017,2017,eeb10029,www.neodemos.info
FILE2,,irregular_stock,"Fondazione ISMU, XXIV Rapporto sulle migrazioni 2018",https://www.vita.it/rapporto-ismu-calano-gli-sbarcati-ma-sale-la-quota-degli-irregolari/,,,1,1,ITA,2018,2018,77693a7e,www.vita.it
FILE2,,irregular_stock,"Fondazione ISMU, XXV Rapporto sulle migrazioni 2019",https://www.ismu.org/comunicato-stampa-xxv-rapporto-ismu/,,,1,1,ITA,2019,2019,7bd32d22,www.ismu.org
FILE2,,irregular_stock,"Fondazione ISMU, XXVI Rapporto sulle migrazioni 2020",https://www.cinformi.it/Comunicazione/Notizie/I-dati-del-Rapporto-ISMU-sulle-migrazioni-2020,,,1,1,ITA,2020,2020,243a11ee,www.cinformi.it
FILE2,,irregular_stock,"Fundacion porCausa (2020), Una fotografia de la inmigracion irregular en Espana",https://porcausa.org/wp-content/uploads/2020/07/RetratodelairregularidadporCausa.pdf,,,1,1,ESP,2019,2019,b293f77e,porcausa.org
FILE2,,irregular_stock,"Instituto Nacional de Estadisticas (INE) de Chile, press release 29 December 2023",https://www.ine.gob.cl/sala-de-prensa/prensa/general/noticia/2023/12/29/poblaci%C3%B3n-extranjera-residente-en-chile-super%C3%B3-los-1-6-millones-de-personas-en-2022-con-un-6-6-de-ellas-en-situaci%C3%B3n-irregular,,,1,1,CHL,2022,2022,84522ec4,www.ine.gob.cl
FILE2,,irregular_stock,"Morlok, Oswald, Meier, Efionayi-Mader, Ruedin, Bader, Wanner (2015), Sans-Papiers in der Schweiz 2015, State Secretariat for Migration (SEM)",https://www.sem.admin.ch/dam/sem/de/data/internationales/illegale-migration/sans_papiers/ber-sanspapiers-2015-d.pdf,,,1,1,CHE,2015,2015,3c2805df,www.sem.admin.ch
FILE2,,irregular_stock,"Pew Hispanic Center, Unauthorized Immigrant Population: National and State Trends, 2010",https://www.pewresearch.org/race-and-ethnicity/2011/02/01/unauthorized-immigrant-population-brnational-and-state-trends-2010/,,,1,1,USA,2010,2010,1db68f77,www.pewresearch.org
FILE2,,irregular_stock,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off - Appendix E corrected estimates",https://www.pewresearch.org/global/2019/11/13/eu-unauthorized-immigrants-appendix-e-updated-unauthorized-immigrant-population-estimates-for-europe-and-the-united-kingdom-2014-2017/,,,1,1,GBR,2017,2017,dc9847ae,www.pewresearch.org
FILE2,,irregular_stock,"Pew Research Center, Unauthorized immigrant population trends",https://www.pewresearch.org/race-and-ethnicity/feature/unauthorized-trends/,,,1,1,USA,2017,2017,6832664b,www.pewresearch.org
FILE2,,irregular_stock,"Russian Ministry of Internal Affairs (MVD) data, reported by The Moscow Times, 16 April 2021",https://www.themoscowtimes.com/2021/04/16/russia-tells-illegal-migrants-from-post-soviet-countries-to-leave-by-june-15-a73623,,,1,1,RUS,2020,2020,dcc58afd,www.themoscowtimes.com
FILE2,,irregular_stock,"Van der Heijden, Cruyff, Van Gils (WODC), Schattingen onrechtmatig in Nederland verblijvende vreemdelingen 2017-2018",https://www.wodc.nl/actueel/nieuws/2020/12/16/nieuwe-schatting-voor-de-periode-medio-2017---medio-2018,,,1,1,NLD,2017,2017,6dc83bd3,www.wodc.nl
FILE2,,irregular_stock,"Vogel, Dita (2015), Update report Germany: Estimated number of irregular foreign residents in Germany (Database on Irregular Migration), cited in bpb country profile",https://www.bpb.de/themen/migration-integration/regionalprofile/deutschland/256275/irregulaere-migration-in-deutschland/,,,1,1,DEU,2014,2014,f2d4f3db,www.bpb.de
FILE2,,population,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,,507,39,AUS;AUT;BEL;BGR;CHE;CHL;CHN;CZE;DEU;DNK;ESP;FIN;FRA;GBR;HRV;HUN;IND;ISL;ISR;ITA;JPN;KOR;LTU;MEX;NLD;NOR;NZL;PHL;POL;PRT;RUS;SUR;SVK;SVN;SWE;THA;TUR;USA;ZAF,2010,2022,69e65b2b,api.worldbank.org
FILE2,,population,"內政部統計處 內政統計年報 108年版 (MOI Dept. of Statistics, Statistical Yearbook of Interior, 2019 ed.)",https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8xMzMzNy9jNDg1YjU2OC1lNWU2LTRkYTItYWIwZS1lMTJlNmVmZjBkZTIucGRm&n=MTA45bm05YWn5pS%2f57Wx6KiI5bm05aCx6Zu75a2Q5pu4LnBkZg%3d%3d&icon=.pdf,,,7,1,TWN,2010,2016,19060caa,ws.moi.gov.tw
FILE2,,population,"內政部統計處 內政統計月報 115年5月 (MOI Dept. of Statistics, Monthly Bulletin of Interior Statistics, May 2026)",https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8yMzQ1NC85M2FlNzY2MC0xMDEwLTQxNGQtOGQ4NC00NjM3ZDE2ZjY4ZTcucGRm&n=MTE1MDUucGRm,,,6,1,TWN,2017,2022,0c344501,ws.moi.gov.tw
